"spkid","full_name","e","per_y","class"
54535074,"       (2025 MG1)",0.3532,2,AMO
54535120,"       (2025 MP1)",0.2954,1.7,APO
54535121,"       (2025 MQ1)",0.5097,2.13,APO
54535123,"       (2025 MR1)",0.5252,3.21,AMO
54535122,"       (2025 MS1)",0.2993,1.64,APO
54535134,"       (2025 MT1)",0.1202,0.918,ATE
54535135,"       (2025 MX1)",0.3264,0.695,ATE
54535138,"       (2025 MZ1)",0.1644,1.34,APO
54535139,"       (2025 MB2)",0.5697,1.05,APO
54535146,"       (2025 MK2)",0.1457,1.24,APO
54535279,"       (2025 ML2)",0.4135,2.19,APO
54535280,"       (2025 MN2)",0.5507,3.05,APO
54535281,"       (2025 MO2)",0.5283,2.79,APO
54535282,"       (2025 MN88)",0.3999,2,APO
54537389,"       (2025 MP88)",0.4273,2.38,AMO
54537393,"       (2025 MS88)",0.5932,3.62,APO
54537473,"       (2025 MV88)",0.4535,2.23,APO
54537475,"       (2025 MY88)",0.5914,3.8,APO
54537501,"       (2025 MF89)",0.5972,2.75,APO
54537502,"       (2025 MG89)",0.6892,0.534,ATE
54537504,"       (2025 ML89)",0.0956,1.17,APO
54537508,"       (2025 MP89)",0.1234,1.23,APO
54537539,"       (2025 MR89)",0.3624,0.726,ATE
54537542,"       (2025 MV89)",0.4011,2.21,APO
54537543,"       (2025 MW89)",0.1357,1.09,APO
54537656,"       (2025 MZ89)",0.6214,2.82,APO
54537655,"       (2025 MA90)",0.3273,1.04,APO
54537654,"       (2025 MB90)",0.1883,0.989,ATE
54537670,"       (2025 MC90)",0.1740,1.23,APO
54537672,"       (2025 ME90)",0.8334,1.63,APO
54537675,"       (2025 MK90)",0.3110,1.37,APO
54537712,"       (2025 MU90)",0.4284,1.17,APO
54537805,"       (2025 MJ91)",0.4687,2.64,APO
54537838,"       (2025 MQ91)",0.2011,1.11,APO
54537839,"       (2025 MW91)",0.4612,0.835,ATE
54537874,"       (2025 MC92)",0.3113,1.78,APO
54537918,"       (2025 MR92)",0.6216,4.4,APO
54538189,"       (2025 MZ93)",0.1960,0.878,ATE
54539469,"       (2025 MF96)",0.3563,0.851,ATE
54537806,"       (2025 NA)",0.5445,2.69,APO
54537840,"       (2025 NC)",0.4572,2.46,APO
54537876,"       (2025 NJ)",0.5183,2.42,APO
54537919,"       (2025 NL)",0.0843,0.954,ATE
54537923,"       (2025 NQ)",0.4573,1.98,APO
54537955,"       (2025 NS)",0.1687,1.34,APO
54537957,"       (2025 NU)",0.1937,0.965,ATE
54538187,"       (2025 NH1)",0.5306,0.723,ATE
54538190,"       (2025 NM1)",0.5427,3.26,APO
54538191,"       (2025 NN1)",0.3699,1.63,APO
54538192,"       (2025 NO1)",0.5717,3.58,APO
54538214,"       (2025 NP1)",0.7841,3.38,APO
54538216,"       (2025 NR1)",0.3624,1.35,APO
54538217,"       (2025 NS1)",0.3979,1.36,APO
54538297,"       (2025 OA)",0.5517,2.43,APO
54538305,"       (2025 OB)",0.5121,0.691,ATE
54538306,"       (2025 OC)",0.1991,1.15,APO
54538309,"       (2025 OF)",0.6614,3.68,APO
54538313,"       (2025 OK)",0.2484,1.49,APO
54538326,"       (2025 OL)",0.2629,1.58,APO
54538325,"       (2025 OM)",0.5910,3.68,APO
54538339,"       (2025 OQ)",0.2635,1.53,APO
54538345,"       (2025 OS)",0.6350,4.54,APO
54538372,"       (2025 OW)",0.5274,1.01,APO
54538373,"       (2025 OX)",0.4607,2.33,APO
54538374,"       (2025 OY)",0.4968,2.66,APO
54538385,"       (2025 OD1)",0.4005,1.08,APO
54538386,"       (2025 OE1)",0.5642,3.33,APO
54538388,"       (2025 OG1)",0.2170,1.41,APO
54538389,"       (2025 OH1)",0.5835,1.95,APO
54538391,"       (2025 OK1)",0.2660,0.74,ATE
54538392,"       (2025 OL1)",0.1522,0.919,ATE
54538395,"       (2025 OP1)",0.5324,3.18,APO
54538526,"       (2025 OU1)",0.6684,2.88,APO
54538659,"       (2025 OD2)",0.2428,0.807,ATE
54538657,"       (2025 OF2)",0.8609,3.67,APO
54538711,"       (2025 OM2)",0.6296,1.77,APO
54538712,"       (2025 ON2)",0.2612,1.6,APO
54538768,"       (2025 OR2)",0.0621,1.03,APO
54538774,"       (2025 OZ2)",0.4269,1.68,APO
54538775,"       (2025 OA3)",0.3424,0.88,ATE
54538777,"       (2025 OB3)",0.4515,2.39,APO
54538819,"       (2025 OW3)",0.5715,2.71,APO
54538820,"       (2025 OX3)",0.2175,1.31,APO
54538949,"       (2025 OY3)",0.5911,3.16,APO
54538952,"       (2025 OE4)",0.5821,3.11,APO
54538957,"       (2025 OM4)",0.2941,0.8,ATE
54538958,"       (2025 OO4)",0.4960,2.88,AMO
54538959,"       (2025 OR4)",0.1736,1.21,APO
54538962,"       (2025 OT4)",0.1312,1.09,APO
54538961,"       (2025 OU4)",0.3604,1.19,APO
54538964,"       (2025 OV4)",0.3490,1.88,APO
54539062,"       (2025 OL5)",0.5308,1.31,APO
54539066,"       (2025 OP5)",0.3131,1.83,AMO
54539068,"       (2025 OQ5)",0.5028,1.19,APO
54539069,"       (2025 OR5)",0.0261,1.05,APO
54539067,"       (2025 OS5)",0.4936,2.9,AMO
54539071,"       (2025 OC6)",0.0412,1.08,APO
54539074,"       (2025 OT7)",0.6828,2.35,APO
54539334,"       (2025 OY8)",0.4981,2.58,APO
54539345,"       (2025 OW9)",0.4068,2.23,APO
54539451,"       (2025 OJ10)",0.1810,0.967,ATE
54539453,"       (2025 OL10)",0.3427,1.78,APO
54539454,"       (2025 OM10)",0.2660,1.63,APO
54539455,"       (2025 ON10)",0.3983,1.63,APO
54539459,"       (2025 OY10)",0.2668,0.904,ATE
54539460,"       (2025 OZ10)",0.8406,2.9,APO
54539477,"       (2025 OO11)",0.6135,4.14,APO
54539481,"       (2025 OU12)",0.2324,0.79,ATE
54539484,"       (2025 OX12)",0.5321,3.13,APO
54539485,"       (2025 OY12)",0.3966,1.22,APO
54539690,"       (2025 OF17)",0.5406,2.42,APO
54539802,"       (2025 OE20)",0.3839,2.02,APO
54539967,"       (2025 OV20)",0.4551,1.78,APO
54540049,"       (2025 OB22)",0.4848,2.69,APO
54602278,"       (2025 OC338)",0.4046,1.43,APO
54602298,"       (2025 OE342)",0.2521,0.883,ATE
54539490,"       (2025 PA)",0.5895,3.81,APO
54539491,"       (2025 PB)",0.3343,1.1,APO
54539492,"       (2025 PC)",0.2953,1.16,APO
54539562,"       (2025 PD)",0.2916,1.16,APO
54539563,"       (2025 PE)",0.6511,3.84,APO
54539578,"       (2025 PM)",0.5235,2.14,APO
54539691,"       (2025 PN)",0.6565,2.69,APO
54539696,"       (2025 PQ)",0.4518,2.03,APO
54539803,"       (2025 PU)",0.4314,2.08,APO
54539806,"       (2025 PX)",0.2232,1.18,APO
54539968,"       (2025 PH1)",0.4763,2.59,APO
54539969,"       (2025 PJ1)",0.6042,4.2,AMO
54540047,"       (2025 PM1)",0.2447,0.783,ATE
54540087,"       (2025 PO1)",0.5837,3.21,APO
54540153,"       (2025 PQ1)",0.5368,3.21,APO
54540399,"       (2025 PR1)",0.3422,1.71,APO
54540402,"       (2025 PT1)",0.4565,1.76,APO
54540401,"       (2025 PU1)",0.2966,1.37,APO
54540429,"       (2025 PW1)",0.2826,1.01,APO
54540431,"       (2025 PX1)",0.2796,1.72,AMO
54540430,"       (2025 PY1)",0.2282,1.17,APO
54540491,"       (2025 PB2)",0.5499,1.27,APO
54540493,"       (2025 PF2)",0.3675,0.987,ATE
54540494,"       (2025 PG2)",0.4266,2.42,AMO
54540496,"       (2025 PH2)",0.1297,1.27,AMO
54540495,"       (2025 PJ2)",0.3091,1.27,APO
54540699,"       (2025 PL2)",0.8097,3.81,APO
54540700,"       (2025 PM2)",0.5985,1.45,APO
54540704,"       (2025 PN2)",0.6396,3.07,APO
54540902,"       (2025 PS2)",0.2762,1.11,APO
54540906,"       (2025 PW2)",0.4109,1.5,APO
54541032,"       (2025 PJ3)",0.5514,2.66,APO
54541033,"       (2025 PK3)",0.6017,4.22,AMO
54541093,"       (2025 PM3)",0.2589,1.11,APO
54542757,"       (2025 PN7)",0.1079,1,APO
54540702,"       (2025 QA)",0.1511,0.848,ATE
54540701,"       (2025 QB)",0.3670,1.47,APO
54540707,"       (2025 QD)",0.2168,1.48,AMO
54540905,"       (2025 QG)",0.5103,3.08,AMO
54541008,"       (2025 QO)",0.5068,2.97,AMO
54541011,"       (2025 QQ)",0.6030,3.69,APO
54541010,"       (2025 QR)",0.2964,1.72,APO
54541014,"       (2025 QU)",0.5002,2.62,APO
54541029,"       (2025 QX)",0.1899,0.98,ATE
54541030,"       (2025 QY)",0.5192,3.1,AMO
54541092,"       (2025 QB1)",0.1335,1.11,APO
54541094,"       (2025 QC1)",0.3155,0.873,ATE
54541098,"       (2025 QG1)",0.5955,3.16,APO
54541099,"       (2025 QH1)",0.5724,3.65,APO
54541100,"       (2025 QJ1)",0.6197,3.55,APO
54541103,"       (2025 QM1)",0.5708,3.28,APO
54541104,"       (2025 QO1)",0.5542,2.81,APO
54541105,"       (2025 QP1)",0.5135,1.63,APO
54541107,"       (2025 QR1)",0.6087,4.13,APO
54541334,"       (2025 QL2)",0.3043,1.43,APO
54541491,"       (2025 QX2)",0.1549,1.06,APO
54541499,"       (2025 QF3)",0.5742,3.71,AMO
54541501,"       (2025 QJ3)",0.1373,1.21,APO
54541504,"       (2025 QK3)",0.0969,1.19,APO
54541503,"       (2025 QL3)",0.0979,1.14,APO
54541506,"       (2025 QM3)",0.2510,1.22,APO
54541507,"       (2025 QO3)",0.2686,1.52,APO
54541537,"       (2025 QP3)",0.1634,1.05,APO
54541538,"       (2025 QV3)",0.3959,2.19,AMO
54541542,"       (2025 QA4)",0.3871,1.75,APO
54541545,"       (2025 QB4)",0.6091,3.36,APO
54541544,"       (2025 QC4)",0.4806,2.77,AMO
54541547,"       (2025 QE4)",0.4015,2.17,APO
54541548,"       (2025 QF4)",0.0359,1.02,APO
54541710,"       (2025 QG4)",0.1625,0.927,ATE
54541713,"       (2025 QQ4)",0.5636,2.68,APO
54541715,"       (2025 QS4)",0.3226,1.41,APO
54541717,"       (2025 QU4)",0.5839,1.57,APO
54541718,"       (2025 QV4)",0.5535,0.692,ATE
54541722,"       (2025 QX4)",0.2843,1.5,APO
54541724,"       (2025 QA5)",0.5957,3.97,APO
54541725,"       (2025 QB5)",0.3107,1.84,AMO
54541880,"       (2025 QU5)",0.4001,1.95,APO
54541878,"       (2025 QV5)",0.2164,0.994,ATE
54542164,"       (2025 QC6)",0.6609,3.17,APO
54542165,"       (2025 QK6)",0.7072,2.77,APO
54542168,"       (2025 QM6)",0.4441,2.22,APO
54542169,"       (2025 QN6)",0.7820,3.51,APO
54542172,"       (2025 QF7)",0.4635,2.41,APO
54542180,"       (2025 QO7)",0.4070,1.99,APO
54542326,"       (2025 QQ7)",0.5177,2.31,APO
54542331,"       (2025 QY7)",0.3882,2.05,APO
54542332,"       (2025 QD8)",0.5367,2.46,APO
54542536,"       (2025 QK9)",0.5632,3.34,APO
54542539,"       (2025 QM9)",0.0225,1.01,APO
54542541,"       (2025 QV9)",0.2432,1.5,APO
54542542,"       (2025 QW9)",0.4609,2.61,AMO
54542543,"       (2025 QX9)",0.1278,1.08,APO
54542544,"       (2025 QY9)",0.6133,3.48,APO
54542750,"       (2025 QG11)",0.5351,2.72,APO
54542754,"       (2025 QL11)",0.1828,1.31,APO
54542760,"       (2025 QU11)",0.2037,1.15,APO
54542765,"       (2025 QB12)",0.3588,1.82,APO
54543072,"       (2025 QS12)",0.6243,4.41,APO
54543074,"       (2025 QT12)",0.6342,3.87,APO
54543076,"       (2025 QU12)",0.3490,1.26,APO
54543077,"       (2025 QB13)",0.5680,2.08,APO
54543081,"       (2025 QG13)",0.4354,2.2,APO
54543090,"       (2025 QV13)",0.3222,1.63,APO
54543094,"       (2025 QM14)",0.3816,1.77,APO
54543093,"       (2025 QO14)",0.3530,1.64,APO
54543096,"       (2025 QL15)",0.4575,2.48,APO
54543100,"       (2025 QE16)",0.1689,1.35,APO
54543099,"       (2025 QG16)",0.4684,0.716,ATE
54543101,"       (2025 QH16)",0.5403,3.23,APO
54543387,"       (2025 QY16)",0.6054,3.82,APO
54543388,"       (2025 QJ17)",0.2614,1.64,AMO
54543390,"       (2025 QK17)",0.4087,1.5,APO
54543389,"       (2025 QL17)",0.6273,4.4,APO
54543397,"       (2025 QW19)",0.2897,1.68,APO
54543542,"       (2025 QB21)",0.2918,1.62,APO
54543544,"       (2025 QV21)",0.3768,1.53,APO
54543546,"       (2025 QL23)",0.6218,4.2,APO
54543548,"       (2025 QM23)",0.2531,1.43,APO
54543549,"       (2025 RC)",0.5883,3.5,APO
54543828,"       (2025 RE)",0.3975,1.78,APO
54543830,"       (2025 RF)",0.7360,2.58,APO
54543829,"       (2025 RG)",0.4648,1.71,APO
54543833,"       (2025 RK)",0.4844,2.5,APO
54544081,"       (2025 RR)",0.7007,1.61,APO
54544083,"       (2025 RS)",0.5920,2.36,APO
54544082,"       (2025 RT)",0.5158,3.04,APO
54544084,"       (2025 RU)",0.6732,2.93,APO
54544086,"       (2025 RY)",0.3673,1.86,APO
54544088,"       (2025 RA1)",0.3758,2.1,AMO
54544284,"       (2025 RE1)",0.1841,1.4,AMO
54544285,"       (2025 RF1)",0.3134,1.83,AMO
54544430,"       (2025 RK1)",0.6604,4.7,APO
54544435,"       (2025 RM1)",0.4145,2.09,APO
54544571,"       (2025 RN1)",0.5797,3.18,APO
54544572,"       (2025 RO1)",0.6142,4.2,APO
54544624,"       (2025 RR1)",0.6629,3.82,APO
54544767,"       (2025 RU1)",0.2377,0.912,ATE
54544803,"       (2025 RY1)",0.2744,1.56,APO
54544994,"       (2025 RC2)",0.6607,0.747,ATE
54544995,"       (2025 RD2)",0.2255,1.33,APO
54544999,"       (2025 RJ2)",0.2023,1.2,APO
54545000,"       (2025 RK2)",0.4029,2.02,APO
54545001,"       (2025 RL2)",0.3769,0.755,ATE
54545002,"       (2025 RM2)",0.3859,1.28,APO
54545003,"       (2025 RN2)",0.2813,1.04,APO
54545004,"       (2025 RO2)",0.6529,4.08,APO
54545005,"       (2025 RP2)",0.5761,3.79,AMO
54545007,"       (2025 RQ2)",0.2085,0.993,ATE
54545150,"       (2025 RY2)",0.1300,0.867,ATE
54545152,"       (2025 RZ2)",0.3723,1.29,APO
54545151,"       (2025 RA3)",0.3813,1.65,APO
54545153,"       (2025 RB3)",0.1537,0.904,ATE
54545156,"       (2025 RF3)",0.2516,1.29,APO
54545157,"       (2025 RH3)",0.4016,1.02,APO
54545164,"       (2025 RO3)",0.5682,3.11,APO
54545165,"       (2025 RP3)",0.4048,1.61,APO
54545168,"       (2025 RT3)",0.6978,4.53,APO
54545169,"       (2025 RV3)",0.2181,1.34,APO
54545413,"       (2025 RW3)",0.6165,2.91,APO
54545414,"       (2025 RX3)",0.4235,1.29,APO
54545416,"       (2025 RC4)",0.4877,2.42,APO
54545417,"       (2025 RD4)",0.6292,1.6,APO
54545419,"       (2025 RF4)",0.5492,3.27,APO
54545420,"       (2025 RH4)",0.6918,3.88,APO
54545422,"       (2025 RN4)",0.1542,1.26,APO
54545430,"       (2025 RX4)",0.5508,2.95,APO
54545437,"       (2025 RD5)",0.5452,3.1,APO
54545438,"       (2025 RE5)",0.4144,2.16,APO
54545439,"       (2025 RG5)",0.2742,1.56,APO
54545771,"       (2025 RE6)",0.6292,3.52,APO
54546127,"       (2025 RY6)",0.3977,2.15,APO
54546133,"       (2025 RL7)",0.4100,0.809,ATE
54546405,"       (2025 RQ7)",0.5912,3.69,APO
54547726,"       (2025 RW14)",0.3976,1.92,APO
54545427,"       (2025 SA)",0.4251,1.86,APO
54545431,"       (2025 SB)",0.3144,1.59,APO
54545440,"       (2025 SC)",0.1013,1.01,APO
54545769,"       (2025 SH)",0.1879,1.33,APO
54545777,"       (2025 SM)",0.6003,3.89,APO
54545783,"       (2025 SS)",0.6024,3.93,APO
54545785,"       (2025 SU)",0.5653,3.26,APO
54545787,"       (2025 SW)",0.5713,3.63,APO
54546120,"       (2025 SZ)",0.1321,1.28,AMO
54546124,"       (2025 SA1)",0.4345,2.23,APO
54546135,"       (2025 SN1)",0.3703,1.75,APO
54546137,"       (2025 SO1)",0.4753,0.698,ATE
54546139,"       (2025 SR1)",0.6518,3.4,APO
54546141,"       (2025 ST1)",0.2734,1.44,APO
54546142,"       (2025 SU1)",0.4508,1.81,APO
54546402,"       (2025 SX1)",0.5372,2.87,APO
54546404,"       (2025 SY1)",0.2463,0.917,ATE
54546406,"       (2025 SZ1)",0.6431,4.7,APO
54546410,"       (2025 SG2)",0.5701,3.63,APO
54546412,"       (2025 SJ2)",0.2304,1.37,APO
54546459,"       (2025 SM2)",0.5089,2.18,APO
54546460,"       (2025 SN2)",0.6248,3.91,APO
54546471,"       (2025 SX2)",0.1949,1.24,APO
54546473,"       (2025 SA3)",0.4173,2.18,APO
54546477,"       (2025 SC3)",0.4523,2,APO
54546479,"       (2025 SD3)",0.6159,2.8,APO
54546614,"       (2025 SE3)",0.2207,1.22,APO
54546615,"       (2025 SK3)",0.1778,1.22,APO
54546619,"       (2025 SP3)",0.5210,2.32,APO
54546621,"       (2025 SS3)",0.6274,3.91,APO
54546622,"       (2025 SU3)",0.2830,1.13,APO
54546843,"       (2025 SB4)",0.6436,3.78,APO
54546845,"       (2025 SD4)",0.5484,1.73,APO
54546910,"       (2025 SN4)",0.2696,0.754,ATE
54546911,"       (2025 SQ4)",0.4335,0.602,ATE
54546913,"       (2025 ST4)",0.4540,2.04,APO
54546914,"       (2025 SU4)",0.2510,0.956,ATE
54546915,"       (2025 SV4)",0.3550,1.73,APO
54546918,"       (2025 SZ4)",0.3019,1.12,APO
54546921,"       (2025 SC5)",0.4326,2.03,APO
54546922,"       (2025 SD5)",0.3254,1.73,APO
54547356,"       (2025 SS5)",0.2644,1.08,APO
54547360,"       (2025 SV5)",0.6508,3.69,APO
54547361,"       (2025 SH6)",0.0850,1.15,APO
54547362,"       (2025 SJ6)",0.5582,2.91,APO
54547363,"       (2025 SM6)",0.3655,0.687,ATE
54547368,"       (2025 ST6)",0.7040,2.78,APO
54547367,"       (2025 SV6)",0.3342,1.83,APO
54547369,"       (2025 SW6)",0.1998,1.08,APO
54547370,"       (2025 SD7)",0.5544,2.87,APO
54547379,"       (2025 SR7)",0.4102,1.85,APO
54547380,"       (2025 SS7)",0.2070,0.869,ATE
54547724,"       (2025 SU7)",0.3344,1.56,APO
54547725,"       (2025 SV7)",0.6813,2.8,APO
54547727,"       (2025 SB9)",0.5183,3.03,APO
54547730,"       (2025 SR10)",0.2011,1.32,APO
54547733,"       (2025 SW10)",0.6887,4.59,APO
54547734,"       (2025 SX10)",0.1522,0.848,ATE
54547739,"       (2025 SU11)",0.5247,2.24,APO
54548201,"       (2025 SJ12)",0.2527,1.05,APO
54548200,"       (2025 SK12)",0.6941,4.73,APO
54548207,"       (2025 SQ14)",0.3739,0.891,ATE
54548498,"       (2025 SD15)",0.2117,1.44,APO
54548500,"       (2025 SG15)",0.3874,1.99,APO
54548502,"       (2025 SJ15)",0.5299,3.23,AMO
54548506,"       (2025 SL15)",0.6302,2.28,APO
54548503,"       (2025 SM15)",0.4778,2.29,APO
54548504,"       (2025 SN15)",0.4878,1.98,APO
54548505,"       (2025 SO15)",0.2904,1.7,APO
54548507,"       (2025 SP15)",0.3735,0.73,ATE
54548707,"       (2025 SN20)",0.3621,1.97,APO
54548706,"       (2025 SO20)",0.3501,1.55,APO
54548705,"       (2025 SP20)",0.0413,1.01,APO
54548709,"       (2025 SW20)",0.6296,2.92,APO
54548711,"       (2025 SA21)",0.2322,1.18,APO
54549106,"       (2025 SB21)",0.4630,2.51,APO
54549110,"       (2025 SN21)",0.3578,1.91,APO
54549109,"       (2025 SY21)",0.7136,2.96,APO
54549114,"       (2025 SK22)",0.2980,0.809,ATE
54549115,"       (2025 SL22)",0.1777,0.856,ATE
54549116,"       (2025 SM22)",0.6190,3.38,APO
54549118,"       (2025 SP23)",0.6480,3.48,APO
54549119,"       (2025 SC24)",0.4137,1.15,APO
54549120,"       (2025 SH25)",0.6206,3.76,APO
54549124,"       (2025 SX26)",0.3838,1.76,APO
54549127,"       (2025 SL27)",0.2442,1.39,APO
54549680,"       (2025 SZ27)",0.5758,2.06,APO
54549683,"       (2025 SB29)",0.3188,1.66,APO
54549681,"       (2025 SC29)",0.2680,0.96,ATE
54549687,"       (2025 SJ29)",0.4400,2.2,APO
54549691,"       (2025 SP29)",0.5976,2.75,APO
54550582,"       (2025 SG42)",0.6584,3,APO
54552552,"       (2025 SA73)",0.4305,1.96,APO
54549677,"       (2025 TA)",0.5894,3.81,APO
54549684,"       (2025 TB)",0.5946,3.92,APO
54549682,"       (2025 TC)",0.7034,4.39,APO
54549694,"       (2025 TD)",0.2769,1.42,APO
54549693,"       (2025 TE)",0.5023,1.75,APO
54549695,"       (2025 TF)",0.5820,2.06,APO
54549696,"       (2025 TG)",0.1927,1.4,APO
54550497,"       (2025 TH)",0.6002,3.3,APO
54550501,"       (2025 TK)",0.5292,2.85,APO
54550502,"       (2025 TL)",0.3658,1.95,APO
54550506,"       (2025 TN)",0.4901,2.51,APO
54550507,"       (2025 TO)",0.2358,0.923,ATE
54550509,"       (2025 TP)",0.6254,3.34,APO
54550511,"       (2025 TQ)",0.4053,1.88,APO
54550512,"       (2025 TR)",0.5266,2.36,APO
54550514,"       (2025 TS)",0.5053,2.62,APO
54550523,"       (2025 TB1)",0.1650,1.18,APO
54550524,"       (2025 TC1)",0.2753,1.64,APO
54550568,"       (2025 TF1)",0.5195,1.03,APO
54550570,"       (2025 TL1)",0.5736,3.23,APO
54550573,"       (2025 TN1)",0.5764,3.75,AMO
54550575,"       (2025 TP1)",0.3213,1.44,APO
54550581,"       (2025 TU1)",0.3529,0.708,ATE
54550584,"       (2025 TV1)",0.6352,3.63,APO
54551098,"       (2025 TN2)",0.3417,1.58,APO
54551099,"       (2025 TO2)",0.2458,1.54,APO
54551100,"       (2025 TP2)",0.8534,3.33,APO
54551101,"       (2025 TQ2)",0.4454,0.78,ATE
54551102,"       (2025 TR2)",0.6484,3.95,APO
54551739,"       (2025 TU2)",0.3837,2.13,AMO
54551740,"       (2025 TV2)",0.2449,1.19,APO
54551742,"       (2025 TX2)",0.2461,1.26,APO
54552593,"       (2025 TZ4)",0.4788,2.39,APO
54552661,"       (2025 TB5)",0.2960,1.03,APO
54552663,"       (2025 TN5)",0.6414,3.18,APO
54552667,"       (2025 TO5)",0.4628,2.48,APO
54552665,"       (2025 TP5)",0.4922,2.6,APO
54552666,"       (2025 TQ5)",0.2606,1.48,APO
54552664,"       (2025 TR5)",0.1889,1.39,APO
54552668,"       (2025 TS5)",0.4618,2.33,APO
54552671,"       (2025 TU5)",0.3644,1.09,APO
54552822,"       (2025 TW5)",0.6284,4.36,APO
54553039,"       (2025 TN8)",0.5437,2.69,APO
54553040,"       (2025 TO8)",0.6003,2.68,APO
54553155,"       (2025 TQ10)",0.2526,0.765,ATE
54553156,"       (2025 TT10)",0.7461,3,APO
54553158,"       (2025 TV10)",0.4120,0.604,ATE
54553159,"       (2025 TW10)",0.6592,2.74,APO
54553160,"       (2025 TG11)",0.5956,3.81,APO
54553161,"       (2025 TJ11)",0.5750,2.78,APO
54553166,"       (2025 TP11)",0.4056,1.81,APO
54553387,"       (2025 TB12)",0.3108,1.61,APO
54553392,"       (2025 TC12)",0.4943,1.86,APO
54553577,"       (2025 TM12)",0.5242,3.12,APO
54554058,"       (2025 TF14)",0.5385,2,APO
54554178,"       (2025 TS14)",0.1577,0.814,ATE
54554469,"       (2025 TV15)",0.6022,3.95,APO
54553172,"       (2025 UA)",0.2324,0.758,ATE
54553171,"       (2025 UB)",0.1992,1.17,APO
54553170,"       (2025 UC)",0.4290,2.34,APO
54553173,"       (2025 UD)",0.1807,1.37,APO
54553389,"       (2025 UG)",0.3179,1.34,APO
54553390,"       (2025 UH)",0.3077,1.69,APO
54553391,"       (2025 UJ)",0.3591,1.95,APO
54553561,"       (2025 UM)",0.6284,3.8,APO
54553563,"       (2025 UN)",0.3604,1.5,APO
54553564,"       (2025 UO)",0.0557,1.07,APO
54553565,"       (2025 UP)",0.4390,1.93,APO
54553566,"       (2025 UQ)",0.2189,1.43,APO
54553567,"       (2025 UR)",0.5995,3.37,APO
54553568,"       (2025 UT)",0.5403,2.75,APO
54553571,"       (2025 UU)",0.2922,0.99,ATE
54553572,"       (2025 UW)",0.4832,2.75,APO
54553578,"       (2025 UC1)",0.1460,0.844,ATE
54553657,"       (2025 UE1)",0.4869,1.1,APO
54553659,"       (2025 UG1)",0.1849,1.36,APO
54553658,"       (2025 UH1)",0.3019,1.46,APO
54553660,"       (2025 UJ1)",0.5948,2.47,APO
54553662,"       (2025 UL1)",0.4709,1.51,APO
54553663,"       (2025 UM1)",0.4828,1.69,APO
54553666,"       (2025 UO1)",0.7505,2.53,APO
54553670,"       (2025 US1)",0.2254,1.35,APO
54553905,"       (2025 UV1)",0.4033,0.941,ATE
54553907,"       (2025 UX1)",0.5997,2.8,APO
54553909,"       (2025 UZ1)",0.4373,2.16,APO
54553910,"       (2025 UA2)",0.5410,2.65,APO
54553912,"       (2025 UC2)",0.3473,1.13,APO
54553914,"       (2025 UD2)",0.6070,3.8,APO
54553916,"       (2025 UE2)",0.4365,2.09,APO
54553922,"       (2025 UK2)",0.3252,1.65,APO
54553923,"       (2025 UL2)",0.5826,2.88,APO
54553927,"       (2025 UP2)",0.1313,0.922,ATE
54553932,"       (2025 UU2)",0.2670,1.54,APO
54553937,"       (2025 UY2)",0.5242,2.19,APO
54553942,"       (2025 UD3)",0.2376,0.836,ATE
54553945,"       (2025 UF3)",0.1942,1.4,APO
54553946,"       (2025 UH3)",0.5677,3.39,APO
54554057,"       (2025 UJ3)",0.1778,1.1,APO
54554063,"       (2025 UP3)",0.7644,4.11,APO
